OCCLY,OCC,ASECWT,Observations,OCCLY_label,OCC_label,EMPOCCLY_unadj,EMPOCC_unadj,EMPOCC_incimp,transition_prob,transition_prob_adj,incoming_prob,transition_adj_networkers
5310,3600,1725.83,1,Interviewers except eligibility and loan,Nursing psychiatric and home health aides,1253261.18,15843856.34,19763541.94,0.0013770712980992518,0.0021344605120538402,0.00010892739513440955,2675.0364999999997
5310,3655,1995.61,1,Interviewers except eligibility and loan,Miscellaneous healthcare support occupations including medical equipment preparers,1253261.18,1250606.55,1548116.35,0.0015923336905719844,0.002468117220386576,0.001595713695886208,3093.1955
5310,3930,2652.56,3,Interviewers except eligibility and loan,Security guards and gaming surveillance officers,1253261.18,7481637.32,9006797.47,0.002116526101925538,0.003280615457984584,0.0003545427139202732,4111.468
5310,4030,853.69,1,Interviewers except eligibility and loan,Food preparation workers,1253261.18,6454731.58,8003998.62,0.0006811748529544337,0.0010558210220793724,0.00013225801714902605,1323.2195000000002
5310,4060,503.65,1,Interviewers except eligibility and loan,Counter attendants cafeteria food concession and coffee shop,1253261.18,1236522.22,1550787.28,0.0004018715396578389,0.0006229008864696503,0.00040731172627047496,780.6574999999999
5310,4110,1516.99,1,Interviewers except eligibility and loan,Waiters and waitresses,1253261.18,14448397.1,18117752.05,0.0012104340453599626,0.001876172770307942,0.00010499365358666672,2351.3345000000004
5310,4220,2091.76,1,Interviewers except eligibility and loan,Janitors and building cleaners,1253261.18,17966732.16,21540570.15,0.001669053532799923,0.0025870329758398806,0.00011642406539887998,3242.228
5310,4510,4681.43,2,Interviewers except eligibility and loan,Hairdressers hairstylists and cosmetologists,1253261.18,6046446.67,7453077.04,0.0037353985543540098,0.005789867759248715,0.0007742448177418557,7256.2164999999995
5310,4610,5528.84,2,Interviewers except eligibility and loan,Personal and home care aides,1253261.18,10187701.91,12224595.16,0.004411562480535781,0.006837921844830461,0.0005426974649280841,8569.702
5310,4700,1722.44,1,Interviewers except eligibility and loan,First-line supervisors/managers of retail sales workers,1253261.18,26229527.18,32085839.1,0.0013743663551439454,0.0021302678504731155,6.566797747362215e-05,2669.782
5310,4720,2546.2200000000003,2,Interviewers except eligibility and loan,Cashiers,1253261.18,22819083.82,27819222.17,0.0020316754724661627,0.0031490969823225524,0.00011158291980891633,3946.641000000001
5310,4760,815.4399999999999,2,Interviewers except eligibility and loan,Retail salespersons,1253261.18,24133685.46,30119043.79,0.0006506544789011975,0.0010085144422968561,3.378845727278323e-05,1263.9319999999998
5310,4850,2443.3,1,Interviewers except eligibility and loan,Sales representatives wholesale and manufacturing,1253261.18,10326563.4,12482353.4,0.0019495537235103702,0.003021808271441074,0.00023660339895845698,3787.1150000000007
5310,5110,929.77,1,Interviewers except eligibility and loan,Billing and posting clerks and machine operators,1253261.18,3822591.72,4536905.36,0.0007418804753850271,0.001149914736846792,0.00024323026577371436,1441.1435000000001
5310,5240,8049.799999999999,3,Interviewers except eligibility and loan,Customer service representatives,1253261.18,17108971.29,20909646.29,0.0064230825373526685,0.009955777932896636,0.0004705016954879699,12477.189999999999
5310,5250,3517.08,1,Interviewers except eligibility and loan,Eligibility interviewers government programs,1253261.18,649057.98,756547.05,0.002806342409807986,0.004349830735202379,0.005418745487113494,5451.474
5310,5260,968.53,1,Interviewers except eligibility and loan,File clerks,1253261.18,1891374.56,2280159.37,0.000772807787758973,0.0011978520710264082,0.0005120773116457694,1501.2215
5310,5310,1160004.73,619,Interviewers except eligibility and loan,Interviewers except eligibility and loan,1253261.18,1255699.37,1486259.52,0.9255889741992966,0.8846629100089098,0.9237917591692348,1108713.6825
5310,5400,3280.96,1,Interviewers except eligibility and loan,Receptionists and information clerks,1253261.18,10323649.14,12422544.43,0.0026179379465021014,0.004057803817078257,0.00031781010333716166,5085.488
5310,5700,2287.48,2,Interviewers except eligibility and loan,Secretaries and administrative assistants,1253261.18,23340536.33,28028965.9,0.0018252220977593833,0.0028290942515270443,9.800460313586977e-05,3545.594
5310,5810,1945.73,1,Interviewers except eligibility and loan,Data entry keyers,1253261.18,2442629.46,2886502.71,0.0015525335269700128,0.0024064269668035198,0.0007965719041151661,3015.8815
5310,5860,2256.91,2,Interviewers except eligibility and loan,Office clerks general,1253261.18,9282059.52,11522735.6,0.0018008297360650714,0.0027912860909008607,0.0002431475466341332,3498.2104999999997
5310,5940,2212.94,2,Interviewers except eligibility and loan,Office and administrative support workers all other,1253261.18,4480133.42,5276547.59,0.0017657452694736784,0.0027369051676842016,0.0004939451111257308,3430.0570000000002
5310,6230,271.36,1,Interviewers except eligibility and loan,Carpenters,1253261.18,10009886.8,12282250.44,0.00021652310334865717,0.0003356108101904186,2.710919767843928e-05,420.60800000000006
5310,7750,341.79,1,Interviewers except eligibility and loan,Miscellaneous assemblers and fabricators,1253261.18,8077589.1,9742648.04,0.0002727204875204066,0.0004227167556566302,4.2313367982533306e-05,529.7745
5310,7840,787.31,1,Interviewers except eligibility and loan,Food batchmakers,1253261.18,671759.91,779953.36,0.0006282090378000857,0.0009737240085901329,0.0011720109942256005,1220.3305
5310,8965,1113.83,1,Interviewers except eligibility and loan,Production workers all other,1253261.18,7344078.47,9050888.55,0.0008887453132474749,0.001377555235533586,0.00015166368449764125,1726.4364999999998
5310,9030,333.19,1,Interviewers except eligibility and loan,Aircraft pilots and flight engineers,1253261.18,904243.75,1135781.89,0.00026585839034765286,0.00041208050503886197,0.0003684736554717685,516.4445000000001
5310,9130,2747.23,1,Interviewers except eligibility and loan,Driver/sales workers and truck drivers,1253261.18,26324692.88,32248726.71,0.0021920650251051423,0.0033977007889129706,0.00010435943213176815,4258.2065
5320,220,3060.01,1,Library assistants clerical,Construction managers,717618.27,6798311.81,8250825.09,0.004264119418252827,0.006609385098291881,0.0004501132171517741,4743.0154999999995
5320,930,1539.93,1,Library assistants clerical,Tax examiners collectors and revenue agents,717618.27,564780.93,662546.1,0.002145890181976554,0.003326129782063659,0.0027265970187768203,2386.8915
5320,2040,4324.81,1,Library assistants clerical,Clergy,717618.27,3499593.23,4116181.31,0.006026616351336763,0.009341255344571983,0.001235803625097309,6703.455500000001
5320,2310,3658.92,3,Library assistants clerical,Elementary and middle school teachers,717618.27,27021851.52,32141920.06,0.0050986996192279215,0.007902984409803278,0.00013540596939820652,5671.326
5320,2340,312.46,1,Library assistants clerical,Other teachers and instructors,717618.27,7215768.95,8613033.87,0.0004354125487914347,0.0006748894506267238,4.330238428712438e-05,484.31299999999993
5320,2400,492.08,1,Library assistants clerical,Archivists curators and museum technicians,717618.27,447324.54,505920.06,0.0006857127536621942,0.001062854768176401,0.0011000514302211097,762.7239999999999
5320,2430,4487.61,1,Library assistants clerical,Librarians,717618.27,1671691.71,1894613.35,0.00625347791103479,0.009692890762103924,0.002684472246380883,6955.7955
5320,3930,2908.21,1,Library assistants clerical,Security guards and gaming surveillance officers,717618.27,7481637.32,9006797.47,0.004052586342318179,0.006281508830593178,0.00038871304175968794,4507.7255
5320,4030,1716.43,1,Library assistants clerical,Food preparation workers,717618.27,6454731.58,8003998.62,0.0023918426714526096,0.003707356140751545,0.00026591810654347925,2660.4665000000005
5320,4140,527.82,1,Library assistants clerical,Dishwashers,717618.27,1794688.56,2269643.19,0.0007355163909079405,0.0011400504059073079,0.0002941011670570854,818.1210000000001
5320,4350,1661.05,1,Library assistants clerical,Nonfarm animal caretakers,717618.27,1607691.56,1986835.4,0.00231467072319661,0.0035877396209547455,0.0010331894757225695,2574.6275
5320,4640,1762.11,1,Library assistants clerical,Residential advisors,717618.27,354439.94,430788.0,0.0024554976840263556,0.0038060214102408514,0.0049715333999887255,2731.2705
5320,4700,1583.99,1,Library assistants clerical,First-line supervisors/managers of retail sales workers,717618.27,26229527.18,32085839.1,0.002207287726941512,0.0034212959767593435,6.038957504379993e-05,2455.1845000000003
5320,5320,665668.78,380,Library assistants clerical,Library assistants clerical,717618.27,724650.4,823418.87,0.9276084623653743,0.8877931166663302,0.9186067930135691,637096.5605
5320,5400,2643.0299999999997,2,Library assistants clerical,Receptionists and information clerks,717618.27,10323649.14,12422544.43,0.0036830584037388005,0.005708740525795141,0.0002560170308151328,4096.6965
5320,5620,3297.11,1,Library assistants clerical,Stock clerks and order fillers,717618.27,11577879.11,13988323.53,0.004594517918279867,0.007121502773333795,0.00028477668221222257,5110.5205
5320,5700,8011.61,3,Library assistants clerical,Secretaries and administrative assistants,717618.27,23340536.33,28028965.9,0.011164166709412233,0.01730445839958896,0.0003432487534445615,12417.995499999999
5320,5860,2198.63,1,Library assistants clerical,Office clerks general,717618.27,9282059.52,11522735.6,0.0030637876596982406,0.004748870872532273,0.00023686876767624952,3407.8765000000003
5320,5940,3481.33,2,Library assistants clerical,Office and administrative support workers all other,717618.27,4480133.42,5276547.59,0.004851228216360768,0.00751940373535919,0.0007770594474840439,5396.0615
5320,6600,4282.35,1,Library assistants clerical,Helpers construction trades,717618.27,423827.03,510938.47000000003,0.0059674484040101155,0.009249545026215679,0.010104003984833153,6637.6425
5330,120,9403.73,3,Loan interviewers and clerks,Financial managers,1115421.49,9961552.1,11842484.67,0.008430651627484782,0.013067510022601413,0.0009440024913386741,14575.781500000001
5330,410,367.46,1,Loan interviewers and clerks,Property real estate and community association managers,1115421.49,5552245.52,6804110.33,0.00032943600539738567,0.0005106258083659478,6.61822317972711e-05,569.5629999999999
5330,565,2814.78,1,Loan interviewers and clerks,Compliance officers,1115421.49,2015893.63,2380813.09,0.002523512434747873,0.003911444273859204,0.0013962939106067814,4362.909000000001
5330,710,1658.41,1,Loan interviewers and clerks,Management analysts,1115421.49,6995878.92,8256046.57,0.0014868011911802058,0.002304541846329319,0.00023705527482170891,2570.5355
5330,800,1905.25,1,Loan interviewers and clerks,Accountants and auditors,1115421.49,14958217.91,17785360.31,0.0017080987026706828,0.0026475529891395585,0.0001273714563769181,2953.1375000000003
5330,910,5903.21,4,Loan interviewers and clerks,Loan counselors and officers,1115421.49,2752663.67,3379673.32,0.0052923581380882306,0.008203155114036758,0.0021445445966887773,9149.9755
5330,2160,3293.94,1,Loan interviewers and clerks,Miscellaneous legal support workers,1115421.49,1612080.57,1858736.98,0.0029530899570529164,0.00457728943343202,0.0020432849705520613,5105.607
5330,2910,4607.68,1,Loan interviewers and clerks,Photographers,1115421.49,1430968.19,1689899.63,0.0041308868811555715,0.006402874665791136,0.0032199737437909087,7141.904
5330,4350,5716.54,1,Loan interviewers and clerks,Nonfarm animal caretakers,1115421.49,1607691.56,1986835.4,0.005125004360459292,0.007943756758711902,0.0035557442374083248,8860.637
5330,4430,4185.64,1,Loan interviewers and clerks,Miscellaneous entertainment attendants and related workers,1115421.49,1158309.85,1443696.26,0.0037525187003524564,0.005816403985546307,0.0036135754176656616,6487.742
5330,4760,1505.44,1,Loan interviewers and clerks,Retail salespersons,1115421.49,24133685.46,30119043.79,0.0013496602078197364,0.0020919733221205915,6.237920032956292e-05,2333.4320000000002
5330,5000,874.38,1,Loan interviewers and clerks,First-line supervisors/managers of office and administrative support workers,1115421.49,11537103.33,13752344.93,0.0007839009807852994,0.001215046520217214,7.57885211729312e-05,1355.289
5330,5110,645.69,1,Loan interviewers and clerks,Billing and posting clerks and machine operators,1115421.49,3822591.72,4536905.36,0.0005788753451397104,0.0008972567849665511,0.00016891419416353469,1000.8195000000001
5330,5120,2447.83,2,Loan interviewers and clerks,Bookkeeping accounting and auditing clerks,1115421.49,9739383.88,11579167.8,0.002194533655613897,0.003401527166201541,0.00025133314695877866,3794.1365000000005
5330,5240,2718.67,1,Loan interviewers and clerks,Customer service representatives,1115421.49,17108971.29,20909646.29,0.0024373476971472014,0.0037778889305781624,0.0001589031832433451,4213.9385
5330,5260,1522.54,1,Loan interviewers and clerks,File clerks,1115421.49,1891374.56,2280159.37,0.0013649907354752508,0.002115735639986639,0.0008049912651886362,2359.9370000000004
5330,5330,1051146.03,566,Loan interviewers and clerks,Loan interviewers and clerks,1115421.49,1111867.88,1336731.45,0.9423756305788945,0.9106822273972864,0.9453875311156575,1015794.527
5330,5600,2960.85,1,Loan interviewers and clerks,Production planning and expediting clerks,1115421.49,2103949.06,2491427.89,0.0026544674157210294,0.004114424494367596,0.0014072821706054043,4589.3175
5330,5700,2145.08,1,Loan interviewers and clerks,Secretaries and administrative assistants,1115421.49,23340536.33,28028965.9,0.001923111594344484,0.00298082297123395,9.190362936274481e-05,3324.874
5330,5840,1525.34,1,Loan interviewers and clerks,Insurance claims and policy processing clerks,1115421.49,2354031.0,2821437.31,0.0013675009973135805,0.00211962654583605,0.0006479693767839081,2364.277
5330,5860,783.09,1,Loan interviewers and clerks,Office clerks general,1115421.49,9282059.52,11522735.6,0.0007020574796348957,0.0010881890934340884,8.436597484778896e-05,1213.7895
5330,5940,4323.8,1,Loan interviewers and clerks,Office and administrative support workers all other,1115421.49,4480133.42,5276547.59,0.003876382191632331,0.006008392397030113,0.0009651051865325922,6701.89
